-304	2432
-1398	3100
-2462	3800
-3952	4164
-5228	4499
-6900	4529
-9150	3982
-11520	2888
-14135	1337
-17205	-669
-20092	-2949
-22798	-5350
-25230	-8025
-26871	-10791
-27844	-13435
-26932	-15746
-25078	-17721
-22311	-19089
-17813	-19880
-12645	-19880
-7721	-19211
-2857	-17661
1277	-15442
4256	-12949
6414	-9879
7538	-6870
7934	-3952
7721	-1064
6931	1641
6171	3830
5016	5775
3344	6961
1945	7721
730	8086
-638	7994
-1885	7630
-3040	6809
-4195	5927
-5715	4772
-7113	3556
-8663	2128
-9909	760
-10943	-547
-11338	-1885
-10639	-3040
-9180	-4134
-6718	-4620
-3617	-5016
-30	-4894
3800	-4468
7386	-3648
10365	-2401
12706	-790
14347	1155
15411	2827
15685	4620
15685	6323
15624	7903
15502	9210
15199	10244
14743	10821
14256	11034
13435	10821
12128	10365
10639	9757
8846	8906
6687	8116
4104	7022
1581	5897
-1003	4529
-3617	2979
-5958	1064
-7842	-699
-9484	-2584
-10487	-4377
-11308	-6019
-11581	-7234
-11703	-8207
-11612	-8694
-11338	-8724
-10730	-8298
-10001	-7599
-8967	-6566
-7751	-5350
-6535	-4104
-5198	-3161
-3678	-2249
-2432	-1763
-1489	-1611
-517	-1733
122	-1976
304	-2462
243	-3161
30	-3830
-304	-4256
-821	-4651
-1277	-4772
-1763	-4924
-2310	-4772
-2857	-4529
-3526	-4347
-4134	-4134
-5046	-4134
-5836	-4347
-6900	-4620
-8055	-4955
-9271	-5441
-10578	-5897
-11764	-6110
-12767	-6019
-13648	-5867
-14074	-5532
-13983	-4924
-13587	-4286
-12524	-3648
-11247	-3161
-9818	-2705
-8146	-2553
-6566	-2432
-5046	-2432
-3526	-2523
-2462	-2675
-1337	-2493
-61	-2341
1277	-2006
3100	-1459
5107	-699
7660	182
10274	1307
12919	2614
15259	3891
17235	5107
18755	6292
19667	7630
19971	8906
19667	10031
19059	10913
17752	11490
16080	11946
14378	12159
12554	12098
10730	11855
9150	11460
7660	10639
6748	9666
6171	8572
6049	7417
6049	6323
6201	5198
6657	4104
7113	3161
7204	2371
7083	1793
6657	1611
5927	1763
5167	2006
4347	2462
3374	3070
2827	3830
2371	4316
2067	4651
2037	4712
2128	4408
2067	3891
1824	3131
1277	2158
608	1185
-213	30
-1337	-1125
-2371	-2310
-3678	-3526
-4772	-4499
-5684	-5259
-6596	-5775
-6900	-6019
-7052	-6383
-7174	-6535
-7234	-6505
-7326	-6535
-7508	-6596
-7660	-6748
-8177	-6991
-8876	-7143
-9484	-7083
-10244	-6991
-11004	-6961
-11429	-6870
-11460	-6687
-11034	-6323
-10335	-5836
-9058	-5137
-7538	-4195
-5684	-3100
-3556	-1976
-1824	-973
-30	91
1763	1277
3374	2219
4651	2979
6231	3526
7660	4012
8602	4164
9332	4256
9909	4316
10092	4195
9879	3830
9575	3617
9180	3465
8633	3252
7994	3070
7356	2888
6566	2614
5380	2310
4316	2341
3313	2462
2280	2645
1611	3040
1125	3435
730	3800
395	4104
365	4620
547	5137
790	5593
1216	5958
1945	6292
2645	6323
3708	6292
4620	6019
5289	5806
5988	5441
6687	5016
7022	4408
7265	3769
7447	3222
7569	2645
7508	1915
7599	1398
7660	1003
7599	456
7842	91
7782	-395
7751	-669
7721	-973
7295	-1277
6900	-1277
6383	-1185
5745	-973
4955	-699
4104	-182
2979	395
1854	1155
517	1915
-608	2736
-1733	3526
-2888	4164
-4104	4499
-5380	4681
-7052	4468
-9119	3648
-11612	2614
-14591	1003
-17600	-790
-20944	-3100
-23983	-5593
-26445	-8116
-28360	-10852
-29394	-13618
-28330	-16141
-26445	-18360
-23071	-20032
-18056	-20913
-12524	-21096
-6991	-20427
-1611	-18937
2979	-16536
6019	-13587
7964	-10244
8694	-6809
8542	-3252
7599	0
6566	2888
5167	5198
3830	6931
2645	7934
1611	8420
578	8420
-486	7994
-1854	7386
-3313	6444
-5167	5350
-7083	4104
-9180	2857
-10852	1398
-12098	30
-12615	-1429
-12159	-2888
-10700	-4164
-8268	-5228
-5167	-5775
-1337	-5836
2462	-5289
6049	-4590
9180	-3404
11581	-1733
13375	91
14469	2097
15259	4104
15381	6019
15290	7599
15107	8937
14803	9940
14287	10639
13922	10882
13405	10943
12615	10761
11429	10092
10031	9423
8359	8602
6019	7569
3435	6353
730	5076
-2067	3526
-4681	1915
-6961	182
-8663	-1641
-9849	-3374
-10639	-5228
-10882	-6839
-11004	-7994
-11034	-8906
-10973	-9423
-10852	-9362
-10517	-8785
-10122	-7782
-9271	-6292
-8177	-4955
-6779	-3435
-5016	-2128
-3222	-1094
-1702	-608
-304	-456
699	-790
942	-1337
942	-2006
578	-2797
152	-3435
-456	-4043
-1368	-4560
-2006	-4864
-2705	-4985
-3344	-5016
-3891	-4924
-4256	-5046
-4833	-4955
-5532	-5107
-6201	-5502
-7204	-5654
-8481	-5897
-9697	-6140
-11095	-6444
-12341	-6414
-13314	-6110
-13983	-5654
-14378	-5167
-14408	-4468
-13770	-3830
-12797	-3283
-11551	-2918
-9940	-2766
-8450	-2705
-6870	-2888
-5198	-3070
-3800	-3344
-2280	-3344
-730	-3100
547	-2766
2189	-2128
3708	-1398
5380	-456
7508	426
10031	1611
12554	2766
14925	4164
17144	5441
18907	6596
20001	7599
20244	8633
20092	9575
19150	10457
17782	11217
16384	11794
14651	12250
12493	12432
10548	12341
8846	11885
7113	11095
6262	10183
5593	9028
5380	7721
5593	6383
5836	5228
6231	3952
6383	2827
6444	1824
6231	1064
6079	790
5654	882
5046	1216
4225	1702
3556	2219
2979	3040
2645	3648
2523	4012
2493	4347
2401	4256
2310	4012
2097	3526
1641	2766
790	1763
-274	638
-1246	-456
-2584	-1520
-3769	-2584
-4864	-3648
-5897	-4681
-6809	-5411
-7234	-6110
-7478	-6718
-7538	-6961
-7630	-7234
-7508	-7356
-7538	-7356
-7873	-7417
-8511	-7599
-9210	-7478
-10153	-7295
-10943	-7174
-11551	-7083
-11916	-6961
-11885	-6687
-11125	-6262
-9970	-5715
-8572	-5046
-6961	-4164
-5137	-3131
-3556	-2219
-2006	-1033
-304	213
1520	1398
3070	2523
4772	3344
6383	3800
7782	4164
8572	4256
9332	4529
9909	4651
9909	4408
9636	3860
9393	3344
9241	3009
8724	2675
8116	2432
7538	2189
6748	2097
5745	2067
5016	2158
4073	2310
3009	2645
2097	3192
1307	3800
669	4316
365	4864
426	5593
760	6262
1125	6779
1581	6991
2158	6961
2979	6931
3800	6748
4560	6596
5259	6201
5927	5593
6566	4955
6961	4195
7447	3465
7508	2553
7630	1854
7630	1246
7630	517
7660	30
7842	-274
7994	-578
7873	-790
7782	-851
7630	-851
7143	-912
6535	-942
6231	-821
5441	-608
4651	-243
3860	274
2979	790
1976	1459
821	2158
-182	2918
-1277	3617
-2705	4256
-4225	4560
-5806	4742
-7660	4529
-9849	3708
-12645	2493
-15229	942
-18390	-1033
-21369	-3435
-24074	-6201
-26293	-8876
-28117	-11672
-28725	-14256
-27935	-16718
-26111	-18664
-22555	-20184
-17843	-21035
-12432	-20944
-6931	-19940
-1520	-18269
2766	-15989
5532	-13162
7386	-9940
7842	-6383
7782	-2827
7022	456
6079	3100
5289	5411
4560	7083
3404	7964
2584	8481
1216	8359
-61	7873
-1459	7113
-3252	6079
-4955	5016
-6961	3769
-9089	2462
-10730	1003
-12007	-365
-12828	-1915
-12341	-3131
-11004	-4225
-8663	-5107
-5350	-5471
-1429	-5471
2462	-4985
6353	-4073
9575	-2766
12250	-1003
14074	790
15138	2857
15654	4742
15685	6535
15411	8086
15199	9301
14895	10213
14408	10852
14378	11065
14195	10943
13527	10609
12220	10061
10517	9301
8298	8511
5715	7508
2766	6292
-213	4864
-2979	3465
-5319	1854
-7265	-91
-8633	-1885
-9666	-3769
-10183	-5623
-10487	-7083
-10730	-8238
-11004	-9028
-11217	-9484
-11065	-9180
-10517	-8511
-10001	-7538
-8785	-6110
-7356	-4620
-5867	-3070
-4073	-1854
-2371	-821
-1155	-365
0	-243
699	-608
973	-1155
790	-1793
669	-2462
-91	-3252
-882	-3982
-1702	-4651
-2341	-5016
-2949	-5076
-3648	-5107
-3982	-4924
-4499	-4985
-5107	-5016
-5745	-5076
-6444	-5198
-7478	-5350
-8511	-5593
-9818	-5836
-11034	-5958
-12220	-6019
-13040	-5806
-13618	-5441
-13770	-4864
-13496	-4377
-12828	-3800
-11976	-3435
-10730	-3070
-9028	-2918
-7660	-2736
-6110	-2675
-4590	-2827
-3070	-2949
-1550	-2979
-152	-2675
1155	-2189
2705	-1459
4347	-608
6079	304
8390	1307
10487	2401
12949	3648
15229	4894
17053	6171
18755	7174
19728	8177
20092	9150
20062	10153
19333	11034
18117	11581
16566	11976
14469	12220
12463	12159
10487	11916
8663	11490
7174	10730
6201	9788
5715	8572
5593	7326
5806	6019
6262	4772
6748	3526
6870	2584
6900	1763
6809	1185
6231	1003
5502	1125
4894	1520
4225	2310
3587	3131
3131	3800
2827	4286
2736	4681
2736	4924
2736	4712
2584	4408
2462	3769
2006	2949
1246	1854
213	669
-1033	-578
-2493	-1733
-3830	-2888
-4955	-3982
-5988	-4864
-6779	-5654
-7234	-6353
-7508	-6687
-7721	-6839
-7903	-7022
-8055	-7143
-8390	-7417
-8967	-7508
-9575	-7569
-10183	-7447
-10973	-7326
-11460	-7204
-11672	-7113
-11581	-6931
-11308	-6627
-10457	-6231
-9362	-5684
-7873	-4833
-6171	-3952
-4347	-2979
-2584	-1793
-669	-517
1155	760
2766	1915
4408	2888
5775	3556
6991	4104
7964	4620
8754	4864
9301	4864
9545	4742
9697	4408
9879	4043
9636	3587
9423	3313
9058	2949
8359	2705
7599	2614
6414	2371
5167	2280
4164	2462
2979	2675
2067	2979
1398	3404
973	3982
730	4468
669	5046
730	5563
1033	5927
1429	6292
2067	6596
2888	6657
3617	6566
4499	6353
5228	6110
5927	5775
6292	5411
6718	4833
7022	4225
7022	3404
7204	2857
7447	2341
7569	1763
7903	1155
8086	578
8207	182
8359	-243
8298	-517
7994	-821
7751	-912
7204	-851
6596	-821
5958	-699
5137	-517
4256	-182
3496	304
2341	699
1368	1429
304	1976
-638	2705
-1550	3404
-2827	3860
-4377	4225
-5927	4316
-8055	4012
-10578	3252
-13192	2219
-16050	547
-18998	-1489
-21855	-3800
-24378	-6414
-26263	-9119
-27874	-11946
-28573	-14560
-27266	-16870
-25230	-18664
-21795	-19910
-16992	-20579
-11490	-20305
-6079	-19454
-790	-17661
3556	-15259
6505	-12524
8329	-9241
8846	-5775
8694	-2432
7721	517
6505	3435
5319	5593
3952	7447
2249	8207
1277	8602
-91	8450
-1520	7782
-2857	6961
-4499	5867
-5927	4590
-7599	3192
-9210	1702
-10487	426
-11399	-882
-11764	-2158
-11095	-3252
-9757	-4316
-7478	-4985
-4468	-5228
-882	-4955
2645	-4438
6323	-3465
9514	-2341
12007	-882
13800	942
15138	2918
15837	4712
15867	6262
15776	7690
15624	8906
15229	9849
14591	10487
14043	10882
13284	10852
12280	10548
11095	10001
9575	9271
7690	8420
5563	7447
2857	6201
243	4803
-2462	3344
-5016	1702
-7204	-91
-8754	-1763
-9757	-3617
-10335	-5228
-10609	-6718
-10578	-7994
-10517	-8754
-10487	-9241
-10396	-9058
-10092	-8298
-9757	-7417
-9058	-6049
-7903	-4499
-6718	-3161
-5198	-2067
-3374	-1155
-2128	-882
-760	-942
243	-1125
699	-1763
760	-2401
395	-3131
-304	-3921
-1003	-4408
-1793	-4833
-2341	-5076
-2857	-5289
-3465	-5259
-3769	-5137
-4104	-5076
-4772	-4894
-5441	-4894
-6110	-4955
-7083	-5137
-8146	-5259
-9271	-5411
-10517	-5654
-11612	-5563
-12858	-5532
-13800	-5289
-14043	-4803
-14195	-4438
-13800	-3891
-12858	-3435
-11824	-3100
-10183	-2857
-8694	-2888
-6900	-3009
-5016	-3252
-3344	-3192
-1520	-3131
91	-2797
1520	-2371
3131	-1854
4803	-1155
6292	-274
8298	973
10487	2189
12828	3465
15138	4742
17357	5867
19363	6991
20640	8116
21339	9210
21369	10274
20336	11095
18694	11764
16931	12311
14408	12828
12098	12980
10061	12919
8086	12280
6627	11247
5806	10153
5350	8724
5441	7386
5867	5958
6140	4833
6566	3648
6748	2493
6809	1702
6566	1185
6110	912
5623	973
4864	1368
4164	2067
3617	2705
3283	3496
2766	4043
2797	4438
2888	4742
2918	4742
2918	4438
2705	3800
2006	2766
1185	1854
30	790
-1277	-274
-2736	-1550
-4012	-2797
-5046	-3952
-5988	-4864
-6687	-5593
-7204	-6231
-7478	-6627
-7630	-7083
-7690	-7234
-7873	-7356
-7903	-7265
-8177	-7356
-8663	-7447
-9301	-7326
-9909	-7265
-10882	-7143
-11733	-6931
-11976	-6535
-11946	-6201
-11460	-5897
-10700	-5563
-9058	-5046
-7052	-4438
-4985	-3526
-2797	-2371
-638	-1155
1246	61
2918	1489
4529	2584
6171	3587
7295	4438
8481	5107
9575	5502
10457	5532
10882	5411
11095	4924
10913	4438
10761	4134
9879	3587
9089	3252
7964	2797
6779	2523
5593	2341
4438	2249
3404	2280
2462	2371
1702	2553
1064	2736
547	3070
122	3465
30	4073
213	4833
486	5411
1125	5806
1824	6171
2675	6505
3556	6596
4316	6687
5198	6414
5958	6049
6566	5623
7265	5076
7599	4499
7903	3860
8086	3192
8086	2553
8116	1945
8146	1489
8238	1003
8207	547
8177	243
7903	-122
7630	-426
7447	-578
6900	-638
6535	-638
5988	-638
5563	-334
4620	-213
3921	-91
2918	426
1672	851
365	1611
-1003	2341
-2097	3009
-3648	3648
-5046	3952
-6414	4195
-8146	3982
-10335	3313
-12584	2341
-14955	851
-17843	-1155
-20640	-3313
-23254	-5806
-25442	-8481
-27327	-11156
-28087	-13861
-26993	-16141
-25351	-18147
-22190	-19636
-17478	-20366
-12189	-20305
-6839	-19606
-1337	-17965
3131	-15837
6231	-12980
8177	-9423
8785	-6171
8602	-2766
7538	334
6444	3192
5289	5532
4012	7356
2888	8450
1945	8785
699	8542
-486	8116
-1793	7204
-3344	6231
-5167	4985
-6809	3739
-8694	2493
-10183	1185
-11308	-91
-12037	-1429
-11703	-2736
-10457	-3830
-8207	-4712
-5289	-5350
-1611	-5319
2128	-5076
5654	-4286
8815	-2979
11460	-1550
13405	274
14864	2280
15776	4073
16110	5867
16080	7569
16141	8967
15746	10001
15259	10761
14743	11156
13952	11156
13132	11004
11764	10335
10213	9636
8481	8785
6292	7721
3739	6535
1277	5411
-1368	4043
-4073	2462
-6323	912
-8268	-821
-9909	-2827
-10730	-4529
-11460	-6262
-11612	-7660
-11642	-8663
-11429	-9393
-11125	-9545
-10669	-9150
-10092	-8268
-9119	-7052
-7873	-5563
-6779	-4043
-5198	-2614
-3556	-1459
-2158	-790
-851	-578
334	-882
1155	-1368
1398	-2037
1459	-2888
882	-3708
334	-4286
-456	-4681
-1185	-4833
-1945	-4742
-2736	-4529
-3465	-4377
-4195	-4164
-4803	-4043
-5502	-4134
-6414	-4408
-7447	-4712
-8511	-5046
-9818	-5623
-11065	-5775
-12189	-5927
-13405	-5897
-14226	-5623
-14621	-5228
-14682	-4803
-14013	-4286
-12980	-3769
-11672	-3252
-10092	-3070
-8420	-3040
-6718	-3192
-5016	-3435
-3192	-3556
-1429	-3465
395	-3222
1976	-2736
3496	-2128
5046	-1398
6839	-304
8846	851
10882	2219
13223	3830
15411	5228
17144	6505
18633	7690
19667	8694
19940	9575
20062	10365
19545	11156
18117	11703
16779	12128
15016	12250
12676	12311
10700	12189
9058	11855
7630	11125
6687	10426
6201	9362
6019	8116
5988	6931
5927	5502
6262	4256
6110	2949
6201	1824
6323	1064
5958	699
5532	790
4985	1033
4164	1429
3435	2067
3040	2797
2705	3526
2614	4195
2857	4620
3161	4651
2888	4164
2645	3678
2249	2857
1155	1945
-365	882
-1611	-274
-2827	-1398
-4286	-2675
-5532	-3860
-6140	-4772
-6870	-5441
-7083	-6019
-7174	-6596
-7295	-7052
-7326	-7204
-7204	-7265
-7721	-7508
-8177	-7538
-8724	-7660
-9666	-7599
-10517	-7538
-11460	-7386
-12189	-7356
-12280	-6961
-11976	-6657
-11247	-6201
-10122	-5593
-8663	-4955
-6900	-4164
-4803	-3192
-2827	-2067
-821	-942
1398	456
3161	1641
4803	2857
6140	3678
7356	4438
8542	4924
9210	5167
9697	5289
10213	5623
10122	5350
9879	4681
9575	4043
9119	3526
8450	2827
8055	2371
7508	2097
6657	1793
5502	1611
4225	1641
2888	1915
1763	2189
608	2675
-182	3496
-547	4195
-547	4712
-182	5319
426	5715
1398	6201
2249	6535
3161	6748
4104	6748
4924	6718
5532	6414
6231	6049
6809	5715
7174	5137
7417	4347
7721	3678
7782	2979
7782	2341
7599	1550
7478	973
7356	426
7326	-122
7508	-304
7569	-426
7417	-730
7265	-973
6809	-1064
6262	-1155
5806	-1125
5137	-973
4316	-638
3617	-243
2553	243
1368	1033
395	1581
-1064	2189
-2158	3131
-3252	3769
-4620	4073
-5867	4347
-7599	4286
-9849	3556
-12311	2523
-15168	942
-18269	-973
-21035	-3192
-23527	-5745
-25564	-8420
-27023	-11217
-27844	-13739
-27023	-16171
-25503	-18238
-23011	-19849
-18816	-20761
-13861	-20822
-8450	-20153
-2827	-18725
2006	-16536
5441	-13800
8055	-10487
8967	-7174
9119	-3860
8359	-608
7265	2401
5958	5137
4894	7386
3465	8785
2310	9393
1003	9453
-213	9150
-1489	8420
-3100	7356
-4772	5988
-6566	4651
-8542	3131
-10274	1581
-11672	91
-12706	-1459
-12828	-3070
-11703	-4408
-9605	-5411
-6414	-5958
-2462	-6110
1733	-5715
5897	-4924
9545	-3678
12493	-2128
14408	-304
15624	1672
16323	3678
16688	5745
16506	7599
16202	9089
15898	10122
15259	10943
14560	11277
13922	11247
12980	10913
11885	10487
10335	10061
8663	9241
6505	8390
3800	7234
1125	6019
-1793	4712
-4955	3009
-7508	1216
-9484	-669
-11125	-2857
-11764	-4894
-11916	-6657
-11794	-8207
-11338	-9332
-11065	-10274
-10700	-10517
-10183	-10122
-9788	-9210
-9180	-7934
-8207	-6323
-7174	-4742
-5593	-3404
-3952	-2189
-2493	-1368
-851	-1033
243	-1033
1003	-1459
1246	-2006
1216	-2614
638	-3252
30	-3648
-760	-4134
-1337	-4256
-1976	-4225
-2584	-4195
-3283	-4012
-4134	-4104
-4894	-4043
-5867	-4347
-6961	-4864
-8116	-5198
-9362	-5502
-10548	-5988
-11764	-6292
-12828	-6505
-13587	-6505
-14256	-6201
-14378	-5715
-14195	-4985
-13648	-4347
-12554	-3708
-11156	-3313
-9545	-3009
-7873	-2949
-6019	-2827
-4316	-2797
-2705	-2857
-1307	-2827
61	-2645
1337	-2310
2949	-1641
4286	-730
6110	304
8268	1277
10548	2462
12858	3678
15229	4803
17326	5927
19241	6991
20640	8055
21187	9089
20883	10031
19971	10730
18481	11186
16232	11642
14043	11976
11855	12250
9697	12372
8116	12007
6931	11308
6140	10426
5806	9210
5927	7782
5775	6383
5775	4985
6079	3891
6049	2766
6049	1945
5897	1155
5806	730
5441	821
4955	1094
4347	1611
3739	2280
3131	2979
2705	3617
2462	4256
2371	4529
2523	4377
2432	3860
2280	3161
1672	2280
790	1246
-426	61
-1733	-1094
-2857	-2006
-3921	-2918
-4772	-3830
-5350	-4499
-5988	-5076
-6687	-5471
-7174	-5836
-7569	-6201
-7873	-6627
-8146	-6931
-8086	-7052
-7994	-7113
-8390	-7326
-8937	-7478
-9605	-7478
-10487	-7478
-11460	-7417
-11946	-6961
-12250	-6627
-11703	-6079
-10913	-5623
-9666	-5016
-8146	-4347
-6079	-3496
-4012	-2493
-1885	-1277
304	0
2553	1155
4468	2128
6049	3222
7690	4012
8998	4590
9788	4803
10396	4894
10821	4894
10791	4894
10548	4620
10213	4164
9666	3830
9089	3252
8268	2736
7326	2493
6171	2341
4985	2310
4012	2462
2918	2341
1702	2523
882	2827
152	3283
-334	3891
-304	4499
-213	4985
182	5411
942	6019
1885	6535
2918	7022
4043	6991
4894	6809
5745	6627
6292	6262
6596	5867
6809	5289
6687	4499
6809	3891
6991	3131
7143	2249
7356	1459
7599	730
7842	274
7903	-547
7721	-1337
7599	-1672
7143	-1915
6627	-1915
6140	-1885
5350	-1763
4924	-1611
4377	-1185
3860	-821
3465	-274
2736	304
1885	1003
851	1824
-365	2523
-1550	3496
-2888	4134
-4286	4499
-5532	4772
-7295	4651
-9453	3891
-11885	2979
-14530	1459
-17661	-456
-20731	-2705
-23375	-5228
-25746	-8055
-27297	-10852
-28330	-13587
-27601	-16171
-25959	-18147
-23436	-19971
-19089	-21035
-13952	-21126
-8663	-20457
-3222	-19120
1641	-16992
4985	-14287
7356	-11065
8511	-7782
8815	-4316
8390	-912
7417	2128
6566	4894
5380	7174
3982	8663
2736	9423
1520	9818
-122	9453
-1459	8724
-3161	7812
-4742	6444
-6292	5076
-7873	3496
-9271	1885
-10669	243
-11520	-1307
-11946	-2766
-11581	-4134
-10001	-5046
-7478	-5806
-3952	-5988
213	-5532
4408	-4924
8450	-3891
11976	-2493
14317	-760
15989	1185
16779	3313
16810	5411
16414	7234
15806	8876
15199	10183
14439	11065
13891	11551
13527	11520
12949	11217
11855	10457
10487	9636
8785	8633
6535	7690
3678	6627
851	5502
-2067	4164
-5016	2432
-7326	730
-9058	-1094
-10335	-2949
-10913	-4864
-11247	-6627
-11247	-7934
-11217	-9028
-10943	-9575
-10882	-9849
-10426	-9393
-10061	-8633
-9271	-7295
-8298	-5806
-7204	-4347
-5593	-3040
-3860	-1976
-2462	-1307
-1064	-973
-61	-1094
426	-1398
669	-1885
669	-2645
578	-3161
243	-3739
-365	-4256
-1003	-4499
-1641	-4468
-2432	-4529
-3404	-4499
-4195	-4286
-4955	-4286
-5836	-4316
-6596	-4560
-7478	-4955
-8663	-5471
-10061	-5897
-11368	-6171
-12584	-6505
-13739	-6627
-14469	-6353
-14560	-5927
-14135	-5319
-13344	-4529
-11976	-3769
-10487	-3252
-8754	-2827
-6718	-2493
-4955	-2219
-3496	-1976
-2280	-2006
-1368	-2067
-517	-1945
243	-1885
1307	-1611
3009	-1003
4955	-274
7356	790
10305	1763
12797	2736
15472	4104
17357	5289
18907	6535
19880	7782
20396	8937
20244	10061
19545	11065
18208	11672
16658	12220
14591	12524
12311	12554
10122	12189
8450	11703
7204	11004
6414	10092
5897	8937
5988	7599
6292	6414
6414	5046
6414	3708
6566	2797
6596	2037
6292	1489
5988	1216
5745	1368
5259	1672
4438	2158
3648	2736
3040	3313
2341	3830
2158	4286
2189	4438
2341	4256
2341	3800
2219	3192
1702	2341
882	1307
30	91
-1277	-1064
-2523	-2067
-3496	-2979
-4742	-3952
-5502	-4681
-6171	-5259
-6839	-5806
-7234	-5988
-7508	-6049
-7721	-6140
-7994	-6353
-8086	-6475
-8268	-6839
-8724	-7265
-9301	-7417
-9909	-7508
-10457	-7356
-10700	-7386
-11095	-7386
-11217	-7174
-10821	-6687
-10365	-5897
-9393	-5016
-7934	-4316
-6231	-3344
-4286	-2067
-2128	-760
122	578
2189	1641
4195	2493
6140	3313
7721	3982
8815	4620
9545	4772
10092	4772
10274	4742
10365	4408
10153	4073
9849	3800
9423	3648
9028	3374
8298	3009
7386	2736
6323	2553
5350	2462
4104	2675
2918	3040
1763	3131
942	3192
274	3526
-122	4012
-61	4620
0	5137
274	5471
1125	5715
1550	5958
2158	6171
3283	6323
4256	6353
5289	6262
6171	5897
6870	5532
7174	4924
7326	4316
7386	3587
7417	2979
7295	2432
7295	1793
7386	1094
7356	669
7478	91
7508	-486
7478	-821
7447	-1246
7204	-1520
6900	-1429
6323	-1307
5745	-1246
5107	-821
4225	-334
3526	152
2736	851
2006	1581
1307	2310
517	3040
-426	3800
-1489	4256
-3100	4468
-4620	4772
-6414	4833
-8846	4134
-11429	3192
-14256	1763
-17266	-91
-20609	-2371
-23588	-4985
-26233	-7782
-28239	-10669
-29303	-13527
-28512	-16262
-26689	-18421
-23862	-20336
-19059	-21217
-13831	-21460
-8420	-20913
-2979	-19484
2128	-17296
5593	-14378
8055	-10852
9332	-7386
9545	-3921
8724	-669
7660	2401
6231	4924
4620	7052
3070	8511
1763	9089
608	9241
-760	8876
-1854	8207
-3283	7326
-4833	6110
-6535	4772
-8298	3313
-10001	1885
-11277	517
-12220	-912
-12220	-2371
-11156	-3648
-9241	-4742
-6323	-5441
-2827	-5806
1003	-5684
4985	-5046
8572	-4012
11460	-2584
13770	-851
15138	1094
16019	3070
16141	4924
16019	6839
15776	8329
15533	9575
15047	10396
14469	10852
13831	11034
12888	10821
11520	10396
10001	9818
8329	9028
6171	8116
3739	6991
1185	5897
-1550	4590
-4104	3131
-6292	1459
-8238	-486
-9605	-2401
-10426	-4256
-10882	-5958
-10882	-7356
-10943	-8572
-10669	-9332
-10548	-9453
-9940	-8998
-9575	-8116
-8876	-6870
-7812	-5411
-6657	-4012
-5380	-2705
-3830	-1702
-2462	-1185
-1216	-1064
-243	-1185
274	-1641
426	-2401
304	-3222
-213	-3891
-912	-4408
-1581	-4864
-2371	-5167
-2918	-5046
-3496	-4985
-3860	-4772
-4316	-4620
-4590	-4590
-5137	-4620
-5867	-4985
-6961	-5289
-8207	-5715
-9514	-6019
-10882	-6323
-12128	-6444
-13132	-6231
-13709	-5775
-14013	-5259
-13679	-4499
-13284	-3800
-12250	-3100
-11065	-2584
-9757	-2249
-8025	-2097
-6292	-2067
-4529	-2280
-3131	-2432
-1702	-2584
-730	-2614
243	-2462
1216	-2097
2553	-1611
4195	-942
6383	-30
9150	1125
11703	2341
14317	3526
16749	4560
18542	5654
19576	6900
20153	8055
20153	9119
19576	10183
18299	10943
16840	11672
15229	12311
13040	12524
11247	12554
9241	12098
7478	11490
6687	10761
6171	9697
5988	8602
6171	7417
6414	6171
6627	4742
6809	3465
6627	2371
6323	1641
6140	1307
5380	1064
4620	1246
3921	1611
2949	2097
2371	2766
1702	3283
1489	3617
1520	3800
1641	3678
1854	3252
2037	2553
1337	1641
547	730
-152	-426
-1398	-1368
-2432	-2401
-3678	-3435
-4742	-4286
-5563	-4894
-6049	-5471
-6475	-5988
-6718	-6140
-6870	-6140
-6931	-6171
-7113	-6110
-7538	-6140
-7873	-6231
-8694	-6475
-9453	-6627
-10213	-6748
-10882	-6779
-11703	-6779
-11916	-6839
-11916	-6961
-11490	-6870
-10639	-6596
-9545	-5927
-8116	-5046
-6110	-3891
-4438	-2766
-2584	-1641
-578	-517
1398	760
3100	1763
5046	2857
7022	3830
8329	4347
9393	4560
9970	4681
10092	4651
10092	4499
10031	4256
9666	3830
9241	3708
8785	3404
8268	2918
7508	2553
6657	2280
5623	2097
4468	2158
3678	2553
2645	2736
1885	3131
1216	3739
699	4377
517	4864
274	5350
395	5806
821	6292
1641	6657
2523	6809
3435	6900
4438	6779
5380	6566
6049	6171
6505	5715
6991	4985
7022	4316
6931	3587
7022	2888
7022	2249
6931	1611
7113	973
7265	365
7386	-152
7356	-669
7478	-912
7386	-1246
7113	-1489
7022	-1581
6596	-1641
5927	-1581
5198	-1277
4438	-942
3374	-578
2432	0
1550	669
547	1398
-213	2219
-1094	3070
-2006	3708
-3769	4164
-5137	4529
-6870	4620
-9423	4104
-11672	3161
-14013	1763
-16536	-91
-19059	-2128
-21339	-4468
-23679	-6870
-25564	-9484
-26962	-12189
-27114	-14651
-26263	-16840
-24226	-18633
-20336	-19667
-15533	-20032
-10274	-19697
-4651	-18664
395	-17053
4012	-14803
6718	-12098
8025	-8906
8116	-5623
7569	-2280
6383	760
5137	3283
4012	5502
2675	6900
1520	7782
638	8268
-334	8086
-1277	7599
-2553	6748
-3800	5745
-5228	4529
-6748	3587
-8207	2432
-9453	1216
-10244	91
-10609	-1216
-9849	-2341
-8238	-3161
-6049	-3891
-2949	-4164
456	-4225
4012	-3708
7599	-2766
